objective,similarity,type
48874,84,best_nodes
46607,88,best_nodes
49484,85,best_nodes
47502,87,best_nodes
49450,85,best_nodes
48409,84,best_nodes
49499,81,best_nodes
48294,88,best_nodes
51175,80,best_nodes
48157,86,best_nodes
47722,91,best_nodes
47307,85,best_nodes
50383,87,best_nodes
47861,83,best_nodes
47001,89,best_nodes
46602,85,best_nodes
47118,88,best_nodes
50177,85,best_nodes
47389,86,best_nodes
49203,84,best_nodes
49678,83,best_nodes
49737,86,best_nodes
47050,89,best_nodes
48558,92,best_nodes
50616,90,best_nodes
47188,87,best_nodes
49320,83,best_nodes
48757,86,best_nodes
49574,83,best_nodes
49192,86,best_nodes
48613,86,best_nodes
50078,86,best_nodes
50998,81,best_nodes
51945,83,best_nodes
47796,89,best_nodes
48843,89,best_nodes
50333,85,best_nodes
47561,89,best_nodes
47733,89,best_nodes
49224,84,best_nodes
47918,85,best_nodes
48758,85,best_nodes
49630,85,best_nodes
48149,85,best_nodes
48039,89,best_nodes
48952,85,best_nodes
46538,87,best_nodes
46862,89,best_nodes
47164,85,best_nodes
48318,83,best_nodes
48294,85,best_nodes
48653,90,best_nodes
48952,85,best_nodes
48578,81,best_nodes
50810,87,best_nodes
49142,84,best_nodes
48414,84,best_nodes
48676,87,best_nodes
50842,82,best_nodes
48030,88,best_nodes
48725,87,best_nodes
49516,87,best_nodes
47674,84,best_nodes
47179,84,best_nodes
47026,88,best_nodes
48458,87,best_nodes
48110,90,best_nodes
47521,88,best_nodes
47810,87,best_nodes
47369,89,best_nodes
47395,85,best_nodes
47773,82,best_nodes
47824,83,best_nodes
47383,84,best_nodes
48783,82,best_nodes
48451,85,best_nodes
48059,84,best_nodes
47951,88,best_nodes
48091,85,best_nodes
49482,87,best_nodes
47490,88,best_nodes
48953,86,best_nodes
48031,83,best_nodes
48266,86,best_nodes
47519,89,best_nodes
50902,84,best_nodes
49175,86,best_nodes
47206,88,best_nodes
48111,82,best_nodes
50515,85,best_nodes
50326,84,best_nodes
47978,90,best_nodes
50379,86,best_nodes
49462,83,best_nodes
46254,82,best_nodes
48414,90,best_nodes
46964,86,best_nodes
48253,86,best_nodes
47238,87,best_nodes
49498,81,best_nodes
48673,82,best_nodes
46476,87,best_nodes
47806,85,best_nodes
48511,86,best_nodes
48186,85,best_nodes
47519,87,best_nodes
47514,88,best_nodes
50775,80,best_nodes
47926,81,best_nodes
48883,87,best_nodes
47848,86,best_nodes
47732,89,best_nodes
48236,82,best_nodes
49038,84,best_nodes
51238,80,best_nodes
48212,88,best_nodes
48854,86,best_nodes
48185,84,best_nodes
49304,87,best_nodes
46151,85,best_nodes
48082,84,best_nodes
48589,89,best_nodes
47473,88,best_nodes
47907,87,best_nodes
48130,86,best_nodes
49825,82,best_nodes
48181,89,best_nodes
48403,85,best_nodes
46914,89,best_nodes
47972,86,best_nodes
48973,84,best_nodes
50791,81,best_nodes
48495,84,best_nodes
48059,79,best_nodes
49505,89,best_nodes
49008,84,best_nodes
49384,86,best_nodes
46457,84,best_nodes
49063,87,best_nodes
49005,82,best_nodes
48162,87,best_nodes
48016,85,best_nodes
47990,87,best_nodes
47791,87,best_nodes
48629,88,best_nodes
51205,80,best_nodes
48655,88,best_nodes
48492,85,best_nodes
48450,84,best_nodes
48913,86,best_nodes
47697,84,best_nodes
46980,89,best_nodes
48422,85,best_nodes
49714,86,best_nodes
48757,86,best_nodes
48578,89,best_nodes
48472,83,best_nodes
49501,84,best_nodes
47600,90,best_nodes
46359,88,best_nodes
47670,86,best_nodes
49244,87,best_nodes
48065,87,best_nodes
47571,87,best_nodes
49724,82,best_nodes
47528,83,best_nodes
48183,85,best_nodes
49322,87,best_nodes
49012,80,best_nodes
48701,88,best_nodes
47591,88,best_nodes
48288,87,best_nodes
50124,88,best_nodes
49116,84,best_nodes
48606,83,best_nodes
47317,89,best_nodes
50772,85,best_nodes
49933,85,best_nodes
48674,87,best_nodes
50026,85,best_nodes
47366,87,best_nodes
48634,87,best_nodes
50231,85,best_nodes
46896,86,best_nodes
49110,85,best_nodes
49358,84,best_nodes
48493,85,best_nodes
48934,88,best_nodes
48493,85,best_nodes
47190,84,best_nodes
47530,86,best_nodes
46389,88,best_nodes
47758,88,best_nodes
47249,87,best_nodes
45855,90,best_nodes
48413,88,best_nodes
47761,90,best_nodes
49178,87,best_nodes
48650,82,best_nodes
47456,87,best_nodes
48015,86,best_nodes
49898,89,best_nodes
48436,89,best_nodes
48749,87,best_nodes
47953,87,best_nodes
49372,82,best_nodes
48042,87,best_nodes
50662,84,best_nodes
48225,85,best_nodes
48012,92,best_nodes
50150,85,best_nodes
49610,85,best_nodes
47983,88,best_nodes
47986,85,best_nodes
47161,85,best_nodes
49318,84,best_nodes
50159,87,best_nodes
47169,90,best_nodes
49221,88,best_nodes
48194,87,best_nodes
48613,87,best_nodes
48325,86,best_nodes
48641,88,best_nodes
49507,85,best_nodes
47920,82,best_nodes
48386,82,best_nodes
49873,84,best_nodes
48611,85,best_nodes
48344,87,best_nodes
47671,85,best_nodes
51271,88,best_nodes
46841,86,best_nodes
47811,87,best_nodes
49118,86,best_nodes
46528,88,best_nodes
48127,88,best_nodes
48348,84,best_nodes
49398,90,best_nodes
46246,88,best_nodes
48076,88,best_nodes
48400,84,best_nodes
49546,86,best_nodes
48489,89,best_nodes
47329,84,best_nodes
49792,85,best_nodes
47365,85,best_nodes
48158,84,best_nodes
46944,86,best_nodes
51523,84,best_nodes
50133,83,best_nodes
48577,83,best_nodes
48387,82,best_nodes
48890,85,best_nodes
46718,88,best_nodes
47962,86,best_nodes
47907,85,best_nodes
49506,83,best_nodes
45693,90,best_nodes
48840,84,best_nodes
49999,91,best_nodes
49219,85,best_nodes
48381,88,best_nodes
46646,85,best_nodes
48389,86,best_nodes
47405,89,best_nodes
49549,83,best_nodes
49109,81,best_nodes
49107,86,best_nodes
49399,90,best_nodes
48122,86,best_nodes
48324,84,best_nodes
47977,88,best_nodes
46879,85,best_nodes
48536,84,best_nodes
49320,82,best_nodes
47345,88,best_nodes
48401,79,best_nodes
47553,87,best_nodes
48553,87,best_nodes
48330,86,best_nodes
48016,87,best_nodes
48329,88,best_nodes
48074,85,best_nodes
47136,90,best_nodes
49322,84,best_nodes
48871,87,best_nodes
49369,81,best_nodes
51708,80,best_nodes
48776,86,best_nodes
48093,84,best_nodes
48249,87,best_nodes
50092,83,best_nodes
50216,84,best_nodes
49431,85,best_nodes
49056,87,best_nodes
47553,88,best_nodes
50363,80,best_nodes
47501,87,best_nodes
50257,84,best_nodes
48621,84,best_nodes
48126,84,best_nodes
47091,86,best_nodes
49789,87,best_nodes
47167,89,best_nodes
47070,84,best_nodes
48669,87,best_nodes
47985,87,best_nodes
46947,88,best_nodes
47778,88,best_nodes
47388,85,best_nodes
51401,85,best_nodes
46577,88,best_nodes
48569,86,best_nodes
48433,84,best_nodes
47628,85,best_nodes
49395,83,best_nodes
48392,85,best_nodes
48531,88,best_nodes
50993,81,best_nodes
47906,90,best_nodes
48656,83,best_nodes
48030,82,best_nodes
49005,84,best_nodes
47254,82,best_nodes
50049,82,best_nodes
48266,87,best_nodes
49012,85,best_nodes
48279,91,best_nodes
48206,86,best_nodes
47272,89,best_nodes
48099,83,best_nodes
49032,85,best_nodes
49594,82,best_nodes
49455,84,best_nodes
48227,91,best_nodes
47758,87,best_nodes
46899,86,best_nodes
47395,83,best_nodes
48762,84,best_nodes
47388,86,best_nodes
48571,88,best_nodes
49035,84,best_nodes
47687,84,best_nodes
51776,84,best_nodes
48949,84,best_nodes
49151,83,best_nodes
47858,85,best_nodes
49081,84,best_nodes
47995,88,best_nodes
50450,84,best_nodes
46986,91,best_nodes
48170,88,best_nodes
47504,88,best_nodes
49066,86,best_nodes
47493,86,best_nodes
47924,86,best_nodes
48651,85,best_nodes
50246,82,best_nodes
49370,86,best_nodes
46544,87,best_nodes
48860,82,best_nodes
48343,88,best_nodes
48692,86,best_nodes
47591,87,best_nodes
48558,87,best_nodes
47704,84,best_nodes
46349,88,best_nodes
47465,87,best_nodes
47079,87,best_nodes
48667,82,best_nodes
48096,82,best_nodes
49542,82,best_nodes
