objective,similarity,type
48527,86,ils_nodes
48408,82,ils_nodes
48910,79,ils_nodes
48437,82,ils_nodes
49958,83,ils_nodes
48650,84,ils_nodes
48370,89,ils_nodes
48668,86,ils_nodes
49254,83,ils_nodes
47544,87,ils_nodes
47803,84,ils_nodes
48821,81,ils_nodes
50956,80,ils_nodes
50454,82,ils_nodes
49198,83,ils_nodes
47458,84,ils_nodes
48997,82,ils_nodes
48910,84,ils_nodes
48226,83,ils_nodes
49382,87,ils_nodes
49235,84,ils_nodes
48592,83,ils_nodes
46436,86,ils_nodes
49452,81,ils_nodes
50625,82,ils_nodes
47761,85,ils_nodes
51151,80,ils_nodes
50907,86,ils_nodes
47294,86,ils_nodes
50124,83,ils_nodes
50280,86,ils_nodes
47190,87,ils_nodes
48715,83,ils_nodes
46420,85,ils_nodes
49903,80,ils_nodes
50005,84,ils_nodes
46744,88,ils_nodes
49529,84,ils_nodes
48824,84,ils_nodes
48680,82,ils_nodes
47902,82,ils_nodes
48749,83,ils_nodes
48145,84,ils_nodes
46895,85,ils_nodes
48849,84,ils_nodes
49954,81,ils_nodes
48130,86,ils_nodes
48568,81,ils_nodes
48455,85,ils_nodes
47369,80,ils_nodes
48547,85,ils_nodes
49418,82,ils_nodes
47652,86,ils_nodes
48367,85,ils_nodes
47177,87,ils_nodes
49329,83,ils_nodes
48718,82,ils_nodes
48553,83,ils_nodes
47156,85,ils_nodes
47981,85,ils_nodes
48084,80,ils_nodes
50235,80,ils_nodes
50007,85,ils_nodes
49588,83,ils_nodes
48208,81,ils_nodes
48823,83,ils_nodes
47922,86,ils_nodes
47666,83,ils_nodes
47474,85,ils_nodes
49470,85,ils_nodes
48490,87,ils_nodes
48370,82,ils_nodes
49840,84,ils_nodes
47616,85,ils_nodes
49441,90,ils_nodes
47324,86,ils_nodes
49865,82,ils_nodes
48944,84,ils_nodes
47933,87,ils_nodes
47564,87,ils_nodes
47221,84,ils_nodes
48861,80,ils_nodes
48251,85,ils_nodes
47699,84,ils_nodes
48615,86,ils_nodes
47975,84,ils_nodes
48703,83,ils_nodes
48597,80,ils_nodes
47994,82,ils_nodes
49051,81,ils_nodes
47032,86,ils_nodes
48118,88,ils_nodes
47864,85,ils_nodes
48953,83,ils_nodes
48576,85,ils_nodes
50627,79,ils_nodes
49025,88,ils_nodes
49138,87,ils_nodes
48166,82,ils_nodes
49033,81,ils_nodes
45500,88,ils_nodes
49755,84,ils_nodes
47549,85,ils_nodes
49502,84,ils_nodes
47278,86,ils_nodes
49517,82,ils_nodes
47267,85,ils_nodes
50152,85,ils_nodes
49671,84,ils_nodes
49038,79,ils_nodes
47458,86,ils_nodes
49159,78,ils_nodes
47468,88,ils_nodes
49447,82,ils_nodes
49602,86,ils_nodes
47128,81,ils_nodes
48718,84,ils_nodes
46917,82,ils_nodes
49702,84,ils_nodes
47264,82,ils_nodes
48441,86,ils_nodes
48179,85,ils_nodes
51211,80,ils_nodes
48391,81,ils_nodes
47061,85,ils_nodes
48929,84,ils_nodes
47067,81,ils_nodes
46978,88,ils_nodes
49010,83,ils_nodes
49107,82,ils_nodes
49925,84,ils_nodes
48877,79,ils_nodes
48924,84,ils_nodes
50243,87,ils_nodes
48234,80,ils_nodes
48105,87,ils_nodes
47965,86,ils_nodes
49354,82,ils_nodes
48817,86,ils_nodes
49177,81,ils_nodes
50457,82,ils_nodes
47046,83,ils_nodes
47507,83,ils_nodes
47699,85,ils_nodes
49064,83,ils_nodes
47366,82,ils_nodes
48837,86,ils_nodes
47544,84,ils_nodes
49994,83,ils_nodes
49261,81,ils_nodes
48651,82,ils_nodes
49546,87,ils_nodes
47715,86,ils_nodes
48812,85,ils_nodes
47610,86,ils_nodes
48682,90,ils_nodes
49471,86,ils_nodes
48217,89,ils_nodes
49093,84,ils_nodes
47713,85,ils_nodes
49412,84,ils_nodes
49457,82,ils_nodes
47490,83,ils_nodes
47913,84,ils_nodes
47678,84,ils_nodes
47393,83,ils_nodes
46956,82,ils_nodes
46811,88,ils_nodes
46770,86,ils_nodes
48510,85,ils_nodes
49515,82,ils_nodes
48627,84,ils_nodes
47701,87,ils_nodes
47282,83,ils_nodes
48510,86,ils_nodes
50164,81,ils_nodes
49106,85,ils_nodes
50123,82,ils_nodes
48887,86,ils_nodes
47925,89,ils_nodes
48075,85,ils_nodes
48343,82,ils_nodes
49717,82,ils_nodes
47850,87,ils_nodes
49200,84,ils_nodes
47360,85,ils_nodes
48175,84,ils_nodes
50537,77,ils_nodes
48454,82,ils_nodes
48056,86,ils_nodes
49441,83,ils_nodes
48823,80,ils_nodes
47038,90,ils_nodes
47781,82,ils_nodes
48640,88,ils_nodes
48355,84,ils_nodes
49980,83,ils_nodes
50447,79,ils_nodes
49717,83,ils_nodes
48584,84,ils_nodes
48310,86,ils_nodes
49804,82,ils_nodes
48417,87,ils_nodes
47421,82,ils_nodes
47343,89,ils_nodes
50067,83,ils_nodes
46779,88,ils_nodes
48684,82,ils_nodes
48037,82,ils_nodes
46637,82,ils_nodes
47784,87,ils_nodes
50384,84,ils_nodes
47976,84,ils_nodes
47904,88,ils_nodes
50528,79,ils_nodes
48857,82,ils_nodes
49086,86,ils_nodes
48261,84,ils_nodes
48609,80,ils_nodes
50236,82,ils_nodes
49293,82,ils_nodes
47719,87,ils_nodes
49419,79,ils_nodes
48395,86,ils_nodes
49248,83,ils_nodes
48324,85,ils_nodes
48161,84,ils_nodes
48553,86,ils_nodes
47979,84,ils_nodes
48709,81,ils_nodes
47732,86,ils_nodes
48085,85,ils_nodes
48161,84,ils_nodes
46670,85,ils_nodes
50345,83,ils_nodes
49462,87,ils_nodes
48119,82,ils_nodes
47133,86,ils_nodes
47782,87,ils_nodes
47465,85,ils_nodes
48687,82,ils_nodes
47820,84,ils_nodes
49547,82,ils_nodes
47991,84,ils_nodes
48019,84,ils_nodes
52197,80,ils_nodes
48033,88,ils_nodes
49267,85,ils_nodes
