objective,similarity,type
75530,47,best_edges
75443,45,best_edges
73909,48,best_edges
75023,58,best_edges
72649,54,best_edges
74398,45,best_edges
74124,50,best_edges
73495,60,best_edges
77781,45,best_edges
72790,60,best_edges
74152,51,best_edges
73818,53,best_edges
74398,52,best_edges
73226,53,best_edges
73356,59,best_edges
74730,49,best_edges
74829,53,best_edges
73941,54,best_edges
72862,56,best_edges
74863,45,best_edges
74009,46,best_edges
73063,61,best_edges
77333,46,best_edges
73172,52,best_edges
73556,52,best_edges
72081,57,best_edges
74767,47,best_edges
74982,51,best_edges
73938,55,best_edges
75038,49,best_edges
73750,43,best_edges
73381,56,best_edges
73242,55,best_edges
73623,52,best_edges
74460,51,best_edges
74331,50,best_edges
73546,49,best_edges
74135,47,best_edges
75202,57,best_edges
73679,52,best_edges
74233,53,best_edges
73731,55,best_edges
73027,49,best_edges
73006,53,best_edges
74266,50,best_edges
73866,45,best_edges
72405,55,best_edges
73008,52,best_edges
75206,50,best_edges
74184,49,best_edges
74409,50,best_edges
73878,62,best_edges
73693,52,best_edges
72670,53,best_edges
75352,47,best_edges
74296,44,best_edges
73541,59,best_edges
74789,61,best_edges
73518,53,best_edges
74614,50,best_edges
73523,47,best_edges
72412,60,best_edges
73549,51,best_edges
74305,51,best_edges
73935,50,best_edges
74446,47,best_edges
73825,48,best_edges
74732,41,best_edges
76025,54,best_edges
74100,47,best_edges
74874,50,best_edges
73850,55,best_edges
74737,49,best_edges
73994,54,best_edges
71054,65,best_edges
76584,52,best_edges
75963,53,best_edges
74059,48,best_edges
72124,55,best_edges
73380,50,best_edges
75137,50,best_edges
73829,45,best_edges
75299,46,best_edges
74613,45,best_edges
74708,46,best_edges
73635,57,best_edges
73841,61,best_edges
74308,49,best_edges
75069,53,best_edges
73819,48,best_edges
73677,53,best_edges
76213,43,best_edges
74766,50,best_edges
73538,56,best_edges
74437,55,best_edges
73676,56,best_edges
74111,46,best_edges
74619,51,best_edges
77762,47,best_edges
75426,43,best_edges
74088,49,best_edges
75311,53,best_edges
76166,48,best_edges
75338,46,best_edges
73874,50,best_edges
74598,49,best_edges
74116,47,best_edges
73690,51,best_edges
73640,54,best_edges
73474,59,best_edges
73663,48,best_edges
74520,46,best_edges
73790,51,best_edges
73729,56,best_edges
74927,56,best_edges
72741,52,best_edges
74780,48,best_edges
72884,48,best_edges
72708,56,best_edges
72311,59,best_edges
75265,55,best_edges
73261,57,best_edges
75009,50,best_edges
73325,54,best_edges
73560,50,best_edges
74228,47,best_edges
72180,58,best_edges
75106,51,best_edges
75146,50,best_edges
75416,50,best_edges
73344,54,best_edges
75190,49,best_edges
74165,50,best_edges
72612,53,best_edges
74226,53,best_edges
75278,59,best_edges
73755,53,best_edges
75727,48,best_edges
73699,49,best_edges
72210,57,best_edges
71589,61,best_edges
74847,50,best_edges
74571,57,best_edges
74726,47,best_edges
71875,54,best_edges
74678,48,best_edges
72654,57,best_edges
74491,40,best_edges
73995,44,best_edges
73519,52,best_edges
72617,58,best_edges
75360,45,best_edges
76877,44,best_edges
73329,55,best_edges
73656,50,best_edges
74762,57,best_edges
73296,52,best_edges
74785,51,best_edges
73607,41,best_edges
73213,52,best_edges
72512,54,best_edges
73669,50,best_edges
73828,52,best_edges
75130,46,best_edges
72913,53,best_edges
76056,54,best_edges
73691,51,best_edges
72426,56,best_edges
74319,50,best_edges
73541,52,best_edges
75693,48,best_edges
72304,62,best_edges
73294,55,best_edges
72566,53,best_edges
74626,47,best_edges
73652,49,best_edges
74650,40,best_edges
73509,52,best_edges
72867,58,best_edges
73797,54,best_edges
75505,47,best_edges
72887,56,best_edges
75239,51,best_edges
73826,57,best_edges
75816,51,best_edges
74074,50,best_edges
74320,53,best_edges
74791,45,best_edges
75234,40,best_edges
72550,54,best_edges
72783,52,best_edges
72633,50,best_edges
74428,54,best_edges
74829,49,best_edges
73629,47,best_edges
74544,48,best_edges
74900,44,best_edges
73862,53,best_edges
72898,53,best_edges
73419,50,best_edges
76066,42,best_edges
74431,49,best_edges
75079,50,best_edges
76371,45,best_edges
76786,43,best_edges
73053,60,best_edges
74321,52,best_edges
74536,41,best_edges
72986,50,best_edges
73535,52,best_edges
74503,47,best_edges
72318,54,best_edges
73953,50,best_edges
73009,49,best_edges
71680,55,best_edges
74172,53,best_edges
76456,52,best_edges
74038,48,best_edges
74615,50,best_edges
75992,45,best_edges
74190,53,best_edges
76083,44,best_edges
74170,55,best_edges
75141,41,best_edges
73713,52,best_edges
74539,53,best_edges
75759,43,best_edges
73488,45,best_edges
75569,47,best_edges
74741,54,best_edges
73991,51,best_edges
73989,47,best_edges
75119,56,best_edges
75338,48,best_edges
73929,55,best_edges
74350,53,best_edges
73775,62,best_edges
75108,46,best_edges
74383,51,best_edges
73916,52,best_edges
74565,49,best_edges
73786,47,best_edges
73914,51,best_edges
72453,56,best_edges
73933,51,best_edges
72374,59,best_edges
73911,49,best_edges
74193,44,best_edges
73812,50,best_edges
73250,48,best_edges
73869,59,best_edges
73666,51,best_edges
73584,52,best_edges
74005,50,best_edges
75338,56,best_edges
74944,55,best_edges
74027,47,best_edges
75752,50,best_edges
73269,51,best_edges
75391,43,best_edges
73726,57,best_edges
74703,55,best_edges
72703,53,best_edges
73564,49,best_edges
73435,52,best_edges
72838,60,best_edges
