objective,similarity,type
76380,84,best_nodes
75902,87,best_nodes
74694,92,best_nodes
73950,86,best_nodes
74180,91,best_nodes
74257,92,best_nodes
74217,89,best_nodes
73128,91,best_nodes
74873,88,best_nodes
74292,89,best_nodes
73959,88,best_nodes
74663,93,best_nodes
73472,92,best_nodes
73500,86,best_nodes
73020,90,best_nodes
73657,87,best_nodes
73906,91,best_nodes
73518,89,best_nodes
74055,87,best_nodes
74286,91,best_nodes
73733,88,best_nodes
74726,90,best_nodes
72434,90,best_nodes
74728,88,best_nodes
74460,87,best_nodes
77677,86,best_nodes
73068,91,best_nodes
74499,86,best_nodes
75961,94,best_nodes
75530,86,best_nodes
75443,88,best_nodes
73909,88,best_nodes
75023,92,best_nodes
72649,90,best_nodes
74398,88,best_nodes
74124,90,best_nodes
73495,92,best_nodes
77781,87,best_nodes
72790,88,best_nodes
74152,85,best_nodes
73818,90,best_nodes
74398,90,best_nodes
73226,92,best_nodes
73356,90,best_nodes
74730,85,best_nodes
74829,89,best_nodes
73941,88,best_nodes
72862,89,best_nodes
74863,88,best_nodes
74009,87,best_nodes
73063,91,best_nodes
77333,88,best_nodes
73172,88,best_nodes
73556,86,best_nodes
72081,91,best_nodes
74767,88,best_nodes
74982,88,best_nodes
73938,91,best_nodes
75038,87,best_nodes
73750,87,best_nodes
73381,90,best_nodes
73242,91,best_nodes
73623,90,best_nodes
74460,91,best_nodes
74331,90,best_nodes
73546,86,best_nodes
74135,86,best_nodes
75202,88,best_nodes
73679,89,best_nodes
74233,89,best_nodes
73731,89,best_nodes
73027,90,best_nodes
73006,90,best_nodes
74266,92,best_nodes
73866,86,best_nodes
72405,90,best_nodes
73008,90,best_nodes
75206,90,best_nodes
74184,90,best_nodes
74409,91,best_nodes
73878,92,best_nodes
73693,91,best_nodes
72670,90,best_nodes
75352,85,best_nodes
74296,88,best_nodes
73541,92,best_nodes
74789,89,best_nodes
73518,88,best_nodes
74614,90,best_nodes
73523,88,best_nodes
72412,87,best_nodes
73549,91,best_nodes
74305,88,best_nodes
73935,86,best_nodes
74446,90,best_nodes
73825,88,best_nodes
74732,85,best_nodes
76025,89,best_nodes
74100,89,best_nodes
74874,85,best_nodes
73850,89,best_nodes
74737,87,best_nodes
73994,88,best_nodes
71054,92,best_nodes
76584,89,best_nodes
75963,88,best_nodes
74059,90,best_nodes
72124,92,best_nodes
73380,93,best_nodes
75137,89,best_nodes
73829,84,best_nodes
75299,91,best_nodes
74613,87,best_nodes
74708,87,best_nodes
73635,92,best_nodes
73841,90,best_nodes
74308,89,best_nodes
75069,85,best_nodes
73819,88,best_nodes
73677,88,best_nodes
76213,88,best_nodes
74766,91,best_nodes
73538,88,best_nodes
74437,87,best_nodes
73676,89,best_nodes
74111,89,best_nodes
74619,90,best_nodes
77762,86,best_nodes
75426,88,best_nodes
74088,85,best_nodes
75311,85,best_nodes
76166,89,best_nodes
75338,89,best_nodes
73874,91,best_nodes
74598,90,best_nodes
74116,91,best_nodes
73690,85,best_nodes
73640,88,best_nodes
73474,90,best_nodes
73663,87,best_nodes
74520,89,best_nodes
73790,91,best_nodes
73729,90,best_nodes
74927,91,best_nodes
72741,89,best_nodes
74780,92,best_nodes
72884,85,best_nodes
72708,87,best_nodes
72311,91,best_nodes
75265,90,best_nodes
73261,92,best_nodes
75009,88,best_nodes
73325,91,best_nodes
73560,89,best_nodes
74228,88,best_nodes
72180,91,best_nodes
75106,90,best_nodes
75146,87,best_nodes
75416,90,best_nodes
73344,91,best_nodes
75190,87,best_nodes
74165,89,best_nodes
72612,89,best_nodes
74226,90,best_nodes
75278,91,best_nodes
73755,92,best_nodes
75727,89,best_nodes
73699,89,best_nodes
72210,93,best_nodes
71589,91,best_nodes
74847,88,best_nodes
74571,90,best_nodes
74726,91,best_nodes
71875,88,best_nodes
74678,92,best_nodes
72654,90,best_nodes
74491,86,best_nodes
73995,90,best_nodes
73519,89,best_nodes
72617,89,best_nodes
75360,84,best_nodes
76877,85,best_nodes
73329,92,best_nodes
73656,91,best_nodes
74762,92,best_nodes
73296,87,best_nodes
74785,91,best_nodes
73607,89,best_nodes
73213,89,best_nodes
72512,94,best_nodes
73669,89,best_nodes
73828,88,best_nodes
75130,88,best_nodes
72913,89,best_nodes
76056,89,best_nodes
73691,92,best_nodes
72426,90,best_nodes
74319,90,best_nodes
73541,89,best_nodes
75693,83,best_nodes
72304,92,best_nodes
73294,88,best_nodes
72566,90,best_nodes
74626,91,best_nodes
73652,89,best_nodes
74650,87,best_nodes
73509,88,best_nodes
72867,89,best_nodes
73797,92,best_nodes
75505,89,best_nodes
72887,88,best_nodes
75239,83,best_nodes
73826,91,best_nodes
75816,91,best_nodes
74074,86,best_nodes
74320,89,best_nodes
74791,90,best_nodes
75234,86,best_nodes
72550,89,best_nodes
72783,93,best_nodes
72633,88,best_nodes
74428,90,best_nodes
74829,87,best_nodes
73629,89,best_nodes
74544,88,best_nodes
74900,86,best_nodes
73862,91,best_nodes
72898,90,best_nodes
73419,92,best_nodes
76066,83,best_nodes
74431,92,best_nodes
75079,90,best_nodes
76371,85,best_nodes
76786,84,best_nodes
73053,89,best_nodes
74321,89,best_nodes
74536,89,best_nodes
72986,91,best_nodes
73535,89,best_nodes
74503,89,best_nodes
72318,91,best_nodes
73953,86,best_nodes
73009,88,best_nodes
71680,91,best_nodes
74172,88,best_nodes
76456,87,best_nodes
74038,91,best_nodes
74615,91,best_nodes
75992,84,best_nodes
74190,92,best_nodes
76083,85,best_nodes
74170,91,best_nodes
75141,86,best_nodes
73713,89,best_nodes
74539,90,best_nodes
75759,89,best_nodes
73488,89,best_nodes
75569,84,best_nodes
74741,89,best_nodes
73991,85,best_nodes
73989,86,best_nodes
75119,85,best_nodes
75338,91,best_nodes
73929,90,best_nodes
74350,91,best_nodes
73775,91,best_nodes
75108,87,best_nodes
74383,92,best_nodes
73916,87,best_nodes
74565,85,best_nodes
73786,89,best_nodes
73914,88,best_nodes
72453,89,best_nodes
73933,86,best_nodes
72374,91,best_nodes
73911,89,best_nodes
74193,91,best_nodes
73812,89,best_nodes
73250,88,best_nodes
73869,89,best_nodes
73666,90,best_nodes
73584,88,best_nodes
74005,88,best_nodes
75338,87,best_nodes
74944,92,best_nodes
74027,87,best_nodes
75752,89,best_nodes
73269,91,best_nodes
75391,87,best_nodes
73726,91,best_nodes
74703,91,best_nodes
72703,90,best_nodes
73564,88,best_nodes
73435,87,best_nodes
72838,90,best_nodes
76382,85,best_nodes
74298,92,best_nodes
76184,83,best_nodes
72968,92,best_nodes
72531,92,best_nodes
73030,89,best_nodes
75251,86,best_nodes
74143,89,best_nodes
75641,89,best_nodes
75499,88,best_nodes
73463,92,best_nodes
72469,90,best_nodes
73236,92,best_nodes
75548,83,best_nodes
74851,91,best_nodes
72601,92,best_nodes
74482,88,best_nodes
73361,88,best_nodes
73455,89,best_nodes
73681,91,best_nodes
72209,91,best_nodes
73584,90,best_nodes
72878,92,best_nodes
73348,89,best_nodes
75013,85,best_nodes
75411,91,best_nodes
73174,88,best_nodes
74596,88,best_nodes
73310,93,best_nodes
74872,84,best_nodes
74393,84,best_nodes
73344,90,best_nodes
72568,90,best_nodes
74110,92,best_nodes
73693,93,best_nodes
74880,91,best_nodes
73317,89,best_nodes
73599,90,best_nodes
73188,89,best_nodes
74038,91,best_nodes
74623,87,best_nodes
75324,83,best_nodes
74936,88,best_nodes
73737,88,best_nodes
76099,86,best_nodes
73076,92,best_nodes
76153,87,best_nodes
74082,92,best_nodes
73624,90,best_nodes
73896,91,best_nodes
77675,84,best_nodes
73508,86,best_nodes
74790,90,best_nodes
74213,87,best_nodes
73322,88,best_nodes
74514,91,best_nodes
73537,92,best_nodes
72825,89,best_nodes
73291,88,best_nodes
73093,88,best_nodes
72493,92,best_nodes
73995,88,best_nodes
73526,91,best_nodes
75621,87,best_nodes
73219,87,best_nodes
72824,88,best_nodes
74043,89,best_nodes
73800,88,best_nodes
73472,91,best_nodes
73660,88,best_nodes
75206,85,best_nodes
75333,85,best_nodes
73925,91,best_nodes
76138,85,best_nodes
75712,87,best_nodes
72685,93,best_nodes
73538,86,best_nodes
74888,89,best_nodes
74520,87,best_nodes
73954,88,best_nodes
76743,89,best_nodes
74202,92,best_nodes
74630,90,best_nodes
74631,89,best_nodes
73073,89,best_nodes
77210,84,best_nodes
75041,85,best_nodes
72731,90,best_nodes
74644,89,best_nodes
72228,88,best_nodes
72964,87,best_nodes
76252,89,best_nodes
74469,87,best_nodes
73398,90,best_nodes
75177,88,best_nodes
72616,87,best_nodes
74925,90,best_nodes
73902,90,best_nodes
75700,81,best_nodes
73356,89,best_nodes
73399,90,best_nodes
74749,85,best_nodes
73609,92,best_nodes
74447,88,best_nodes
75051,86,best_nodes
74400,92,best_nodes
77181,90,best_nodes
73163,89,best_nodes
74315,91,best_nodes
73946,89,best_nodes
71534,92,best_nodes
74624,89,best_nodes
73242,92,best_nodes
72122,92,best_nodes
74452,89,best_nodes
75786,85,best_nodes
74364,89,best_nodes
74126,88,best_nodes
75626,82,best_nodes
74082,90,best_nodes
74378,88,best_nodes
74736,90,best_nodes
73533,90,best_nodes
73862,91,best_nodes
75022,90,best_nodes
72731,88,best_nodes
74209,88,best_nodes
73811,89,best_nodes
73878,90,best_nodes
75136,89,best_nodes
72361,85,best_nodes
75501,90,best_nodes
74638,86,best_nodes
73359,91,best_nodes
77304,86,best_nodes
73612,91,best_nodes
75879,83,best_nodes
73533,87,best_nodes
72112,90,best_nodes
73557,90,best_nodes
75336,90,best_nodes
72553,94,best_nodes
73035,92,best_nodes
75606,91,best_nodes
73756,91,best_nodes
73709,85,best_nodes
72785,89,best_nodes
74588,92,best_nodes
73948,90,best_nodes
74766,88,best_nodes
74864,87,best_nodes
74754,86,best_nodes
72930,92,best_nodes
72336,88,best_nodes
75443,87,best_nodes
74801,89,best_nodes
73136,94,best_nodes
74714,91,best_nodes
73490,88,best_nodes
73791,88,best_nodes
72981,90,best_nodes
74714,88,best_nodes
73979,91,best_nodes
75297,87,best_nodes
73953,88,best_nodes
72811,92,best_nodes
73883,91,best_nodes
73363,90,best_nodes
75187,89,best_nodes
73430,89,best_nodes
73645,90,best_nodes
72399,89,best_nodes
75190,87,best_nodes
72835,92,best_nodes
72806,90,best_nodes
73365,89,best_nodes
74262,85,best_nodes
72828,90,best_nodes
75670,89,best_nodes
76189,85,best_nodes
72456,89,best_nodes
75651,90,best_nodes
75256,89,best_nodes
74010,89,best_nodes
73467,88,best_nodes
73105,91,best_nodes
74747,88,best_nodes
73980,90,best_nodes
75445,88,best_nodes
76566,89,best_nodes
73528,90,best_nodes
74736,89,best_nodes
73493,88,best_nodes
73798,91,best_nodes
75210,88,best_nodes
72382,92,best_nodes
75314,85,best_nodes
75916,90,best_nodes
72116,92,best_nodes
73750,89,best_nodes
74228,90,best_nodes
73708,90,best_nodes
73638,90,best_nodes
76052,87,best_nodes
75257,86,best_nodes
74769,88,best_nodes
72235,88,best_nodes
73803,90,best_nodes
75054,89,best_nodes
72483,92,best_nodes
74313,88,best_nodes
72255,91,best_nodes
72851,92,best_nodes
73901,90,best_nodes
72006,93,best_nodes
76549,87,best_nodes
72018,90,best_nodes
73718,88,best_nodes
75451,91,best_nodes
74009,92,best_nodes
73772,92,best_nodes
74260,88,best_nodes
75078,89,best_nodes
73970,86,best_nodes
76656,87,best_nodes
77362,82,best_nodes
74014,87,best_nodes
72455,93,best_nodes
74167,92,best_nodes
74944,87,best_nodes
71956,92,best_nodes
75442,92,best_nodes
73317,93,best_nodes
75393,87,best_nodes
73935,92,best_nodes
74321,87,best_nodes
74659,85,best_nodes
76740,85,best_nodes
76306,88,best_nodes
74311,91,best_nodes
76842,82,best_nodes
75833,84,best_nodes
74077,92,best_nodes
73018,88,best_nodes
74521,90,best_nodes
74739,86,best_nodes
72926,92,best_nodes
72132,91,best_nodes
73672,92,best_nodes
72917,92,best_nodes
74904,88,best_nodes
75639,81,best_nodes
73330,91,best_nodes
75350,89,best_nodes
73593,88,best_nodes
75578,83,best_nodes
73498,91,best_nodes
73077,90,best_nodes
74864,91,best_nodes
76786,88,best_nodes
72931,92,best_nodes
73395,91,best_nodes
72309,89,best_nodes
73364,90,best_nodes
74396,89,best_nodes
74687,88,best_nodes
72659,89,best_nodes
73440,92,best_nodes
71769,92,best_nodes
73699,91,best_nodes
72324,92,best_nodes
74474,88,best_nodes
72025,89,best_nodes
73936,90,best_nodes
74465,91,best_nodes
73597,88,best_nodes
73263,89,best_nodes
74422,89,best_nodes
73402,90,best_nodes
74603,90,best_nodes
74744,84,best_nodes
74497,89,best_nodes
76330,83,best_nodes
74722,90,best_nodes
74810,89,best_nodes
73134,93,best_nodes
74967,88,best_nodes
72407,88,best_nodes
75319,87,best_nodes
74302,89,best_nodes
74895,86,best_nodes
73692,88,best_nodes
73430,90,best_nodes
75519,89,best_nodes
73859,88,best_nodes
74298,90,best_nodes
72367,90,best_nodes
78125,85,best_nodes
73300,92,best_nodes
73564,86,best_nodes
73751,86,best_nodes
74420,89,best_nodes
74398,88,best_nodes
73419,88,best_nodes
73788,88,best_nodes
74630,89,best_nodes
73750,90,best_nodes
75385,88,best_nodes
73182,87,best_nodes
74880,89,best_nodes
74730,86,best_nodes
74198,89,best_nodes
72293,90,best_nodes
73189,92,best_nodes
74308,88,best_nodes
73018,90,best_nodes
74865,91,best_nodes
73811,90,best_nodes
76052,86,best_nodes
73852,88,best_nodes
72747,90,best_nodes
74152,88,best_nodes
74068,90,best_nodes
74200,92,best_nodes
73234,85,best_nodes
74329,90,best_nodes
77171,85,best_nodes
73729,88,best_nodes
73359,91,best_nodes
74350,87,best_nodes
74940,91,best_nodes
75540,86,best_nodes
72494,90,best_nodes
73386,89,best_nodes
74004,93,best_nodes
74248,89,best_nodes
76414,89,best_nodes
73463,89,best_nodes
74213,89,best_nodes
75048,88,best_nodes
74495,87,best_nodes
74527,86,best_nodes
73710,93,best_nodes
74965,86,best_nodes
73331,90,best_nodes
73827,91,best_nodes
72353,93,best_nodes
73623,90,best_nodes
75073,88,best_nodes
75719,86,best_nodes
74118,90,best_nodes
72313,92,best_nodes
74373,90,best_nodes
74064,91,best_nodes
74780,90,best_nodes
73019,89,best_nodes
73200,87,best_nodes
72288,91,best_nodes
73107,88,best_nodes
72924,94,best_nodes
73265,91,best_nodes
73144,87,best_nodes
74109,89,best_nodes
72134,90,best_nodes
74116,89,best_nodes
73925,93,best_nodes
74298,87,best_nodes
75386,87,best_nodes
74961,90,best_nodes
72185,90,best_nodes
74797,90,best_nodes
73488,86,best_nodes
73608,90,best_nodes
74912,85,best_nodes
74123,91,best_nodes
73185,91,best_nodes
74064,88,best_nodes
72955,89,best_nodes
72904,90,best_nodes
75490,86,best_nodes
74750,87,best_nodes
72598,88,best_nodes
73728,92,best_nodes
73273,87,best_nodes
73702,88,best_nodes
74037,90,best_nodes
72504,88,best_nodes
73482,87,best_nodes
72264,91,best_nodes
74634,91,best_nodes
73209,87,best_nodes
71470,88,best_nodes
73295,90,best_nodes
73838,86,best_nodes
75198,85,best_nodes
72287,87,best_nodes
74604,82,best_nodes
72597,90,best_nodes
75613,87,best_nodes
74912,91,best_nodes
76606,90,best_nodes
73621,91,best_nodes
73791,88,best_nodes
72367,89,best_nodes
74238,90,best_nodes
73690,89,best_nodes
73707,85,best_nodes
73348,90,best_nodes
72385,91,best_nodes
73960,88,best_nodes
74289,91,best_nodes
75027,88,best_nodes
73082,92,best_nodes
74174,91,best_nodes
