objective,similarity,type
72499,46.8659,avg_edges
73033,47.6196,avg_edges
73607,45.028,avg_edges
74115,43.2232,avg_edges
74042,46.7868,avg_edges
73429,45.7808,avg_edges
74984,43.3373,avg_edges
76271,42.6006,avg_edges
74605,43.3724,avg_edges
73753,46.1842,avg_edges
76589,42.2813,avg_edges
75888,43.0981,avg_edges
75405,44.4655,avg_edges
75163,41.5966,avg_edges
73690,45.7317,avg_edges
74020,44.5986,avg_edges
73541,46.4675,avg_edges
76165,42.8829,avg_edges
73398,43.0751,avg_edges
73115,43.004,avg_edges
72438,46.1542,avg_edges
73372,47.974,avg_edges
73968,44.2142,avg_edges
73200,44.6687,avg_edges
74297,45.3173,avg_edges
73227,44.953,avg_edges
76095,42.2472,avg_edges
74359,42.0521,avg_edges
73552,43.5746,avg_edges
74852,45.5095,avg_edges
73582,46.981,avg_edges
75765,45.3413,avg_edges
75059,42.3263,avg_edges
72645,47.1922,avg_edges
73969,46.6517,avg_edges
74397,44.1722,avg_edges
74382,41.6727,avg_edges
74857,45.2162,avg_edges
74286,45.0971,avg_edges
74007,45.4434,avg_edges
74210,44.0981,avg_edges
73711,43.5756,avg_edges
73893,45.6406,avg_edges
74174,44.8308,avg_edges
73626,45.0731,avg_edges
71716,47.9309,avg_edges
73225,46.2032,avg_edges
73916,44.2543,avg_edges
74583,45.3153,avg_edges
73026,45.7317,avg_edges
73376,46.1481,avg_edges
75452,43.1552,avg_edges
73815,44.2232,avg_edges
73687,46.1792,avg_edges
76012,40.6697,avg_edges
75156,43.018,avg_edges
73797,47.3333,avg_edges
73872,46.1882,avg_edges
73268,43.026,avg_edges
72887,47.1191,avg_edges
73513,45.1081,avg_edges
77567,41.3073,avg_edges
76380,43.2002,avg_edges
75902,44.0621,avg_edges
74694,41.8148,avg_edges
73950,44.4434,avg_edges
74180,44.3974,avg_edges
74257,45.7007,avg_edges
74217,44.8559,avg_edges
73128,45.5556,avg_edges
74873,44.6056,avg_edges
74292,44.4795,avg_edges
73959,45.1552,avg_edges
74663,43.2993,avg_edges
73472,42.6697,avg_edges
73500,47.002,avg_edges
73020,47.8308,avg_edges
73657,44.4294,avg_edges
73906,44.9169,avg_edges
73518,45.6677,avg_edges
74055,43.3343,avg_edges
74286,45.6757,avg_edges
73733,46.6577,avg_edges
74726,44.7097,avg_edges
72434,45.3874,avg_edges
74728,41.6406,avg_edges
74460,41.8639,avg_edges
77677,41.1031,avg_edges
73068,45.6747,avg_edges
74499,42.4304,avg_edges
75961,42.7698,avg_edges
75530,44.7858,avg_edges
75443,41.6787,avg_edges
73909,45.3744,avg_edges
75023,45.2042,avg_edges
72649,44.2352,avg_edges
74398,44.3173,avg_edges
74124,44.3053,avg_edges
73495,46.4545,avg_edges
77781,40.8749,avg_edges
72790,46.5976,avg_edges
74152,45.012,avg_edges
73818,45.969,avg_edges
74398,47.1632,avg_edges
73226,44.6236,avg_edges
73356,47.984,avg_edges
74730,44.8268,avg_edges
74829,44.977,avg_edges
73941,46.1952,avg_edges
72862,48.3433,avg_edges
74863,41.7678,avg_edges
74009,45.6547,avg_edges
73063,47.6577,avg_edges
77333,39.6456,avg_edges
73172,44.4675,avg_edges
73556,45.976,avg_edges
72081,47.956,avg_edges
74767,41.96,avg_edges
74982,42.7728,avg_edges
73938,44.6496,avg_edges
75038,45.6446,avg_edges
73750,43.4525,avg_edges
73381,49.3844,avg_edges
73242,42.8739,avg_edges
73623,47.7718,avg_edges
74460,44.4134,avg_edges
74331,43.4124,avg_edges
73546,43.3674,avg_edges
74135,42.96,avg_edges
75202,43.7628,avg_edges
73679,44.5085,avg_edges
74233,45.4605,avg_edges
73731,47.0971,avg_edges
73027,46.1231,avg_edges
73006,44.8749,avg_edges
74266,43.978,avg_edges
73866,45.5185,avg_edges
72405,46.3263,avg_edges
73008,46.0911,avg_edges
75206,44.5676,avg_edges
74184,42.5005,avg_edges
74409,44.3844,avg_edges
73878,46.1922,avg_edges
73693,46.8699,avg_edges
72670,46.4024,avg_edges
75352,44.3924,avg_edges
74296,42.99,avg_edges
73541,47.2182,avg_edges
74789,44.994,avg_edges
73518,46.3594,avg_edges
74614,44.4304,avg_edges
73523,45.4484,avg_edges
72412,47.4795,avg_edges
73549,43.994,avg_edges
74305,44.7658,avg_edges
73935,45.4254,avg_edges
74446,42.9439,avg_edges
73825,46.3764,avg_edges
74732,43.959,avg_edges
76025,42.7157,avg_edges
74100,48.01,avg_edges
74874,43.8408,avg_edges
73850,47.6747,avg_edges
74737,42.7928,avg_edges
73994,46.4905,avg_edges
71054,50.4885,avg_edges
76584,42.5415,avg_edges
75963,43.5656,avg_edges
74059,47.4715,avg_edges
72124,47.2402,avg_edges
73380,44.029,avg_edges
75137,43.2903,avg_edges
73829,43.5916,avg_edges
75299,41.5986,avg_edges
74613,43.8829,avg_edges
74708,43.3383,avg_edges
73635,42.4765,avg_edges
73841,46.6056,avg_edges
74308,44.4034,avg_edges
75069,45.0501,avg_edges
73819,43.2933,avg_edges
73677,45.5455,avg_edges
76213,38.8719,avg_edges
74766,42.4955,avg_edges
73538,48.6036,avg_edges
74437,46.7277,avg_edges
73676,46.6927,avg_edges
74111,43.7958,avg_edges
74619,42.4384,avg_edges
77762,43.3293,avg_edges
75426,40.6897,avg_edges
74088,45.8308,avg_edges
75311,46.3083,avg_edges
76166,42.2152,avg_edges
75338,40.995,avg_edges
73874,44.5225,avg_edges
74598,44.2593,avg_edges
74116,43.4014,avg_edges
73690,47.4725,avg_edges
73640,49.7698,avg_edges
73474,47.1151,avg_edges
73663,44.2322,avg_edges
74520,42.2062,avg_edges
73790,45.3143,avg_edges
73729,44.6937,avg_edges
74927,44.4404,avg_edges
72741,45.8478,avg_edges
74780,44.8368,avg_edges
72884,46.1552,avg_edges
72708,48.1231,avg_edges
72311,47.5836,avg_edges
75265,46.4054,avg_edges
73261,43.8058,avg_edges
75009,43.1662,avg_edges
73325,48.4515,avg_edges
73560,44.3393,avg_edges
74228,43.9149,avg_edges
72180,48.7968,avg_edges
75106,43.1582,avg_edges
75146,45.2322,avg_edges
75416,43.5085,avg_edges
73344,46.6116,avg_edges
75190,43.1712,avg_edges
74165,46.4344,avg_edges
72612,46.976,avg_edges
74226,44.8579,avg_edges
75278,43.8559,avg_edges
73755,43.028,avg_edges
75727,42.6356,avg_edges
73699,46.6727,avg_edges
72210,46.955,avg_edges
71589,49.953,avg_edges
74847,44.1151,avg_edges
74571,43.022,avg_edges
74726,40.5245,avg_edges
71875,46.7928,avg_edges
74678,40.8519,avg_edges
72654,42.953,avg_edges
74491,43.1011,avg_edges
73995,43.8208,avg_edges
73519,43.3954,avg_edges
72617,47.9489,avg_edges
75360,41.7197,avg_edges
76877,41.8759,avg_edges
73329,45.3914,avg_edges
73656,43.8318,avg_edges
74762,45.1191,avg_edges
73296,46.3153,avg_edges
74785,43.7427,avg_edges
73607,43.5245,avg_edges
73213,45.1431,avg_edges
72512,45.6697,avg_edges
73669,46.4244,avg_edges
73828,45.7838,avg_edges
75130,42.7147,avg_edges
72913,46.5285,avg_edges
76056,42.2182,avg_edges
73691,45.7047,avg_edges
72426,46.1271,avg_edges
74319,42.5946,avg_edges
73541,45.0571,avg_edges
75693,43.0551,avg_edges
72304,49.8018,avg_edges
73294,47.4535,avg_edges
72566,46.4464,avg_edges
74626,41.991,avg_edges
73652,44.4104,avg_edges
74650,43.9449,avg_edges
73509,43.9359,avg_edges
72867,47.4074,avg_edges
73797,42.6697,avg_edges
75505,43.2953,avg_edges
72887,47.045,avg_edges
75239,45.2953,avg_edges
73826,46.2272,avg_edges
75816,43.1011,avg_edges
74074,45.4905,avg_edges
74320,44.3734,avg_edges
74791,42.8188,avg_edges
75234,44.8699,avg_edges
72550,46.6336,avg_edges
72783,44.7407,avg_edges
72633,47.5586,avg_edges
74428,43.02,avg_edges
74829,44.023,avg_edges
73629,42.5375,avg_edges
74544,43.1682,avg_edges
74900,42.994,avg_edges
73862,45.6176,avg_edges
72898,43.6507,avg_edges
73419,45.6897,avg_edges
76066,41.7978,avg_edges
74431,45.3403,avg_edges
75079,43.3303,avg_edges
76371,41.999,avg_edges
76786,41.3343,avg_edges
73053,46.4004,avg_edges
74321,44.6006,avg_edges
74536,43.4404,avg_edges
72986,45.6326,avg_edges
73535,46.1692,avg_edges
74503,44.4505,avg_edges
72318,48.1181,avg_edges
73953,45.9469,avg_edges
73009,44.6767,avg_edges
71680,46.0801,avg_edges
74172,46.1231,avg_edges
76456,44.7538,avg_edges
74038,44.5666,avg_edges
74615,42.1451,avg_edges
75992,40.04,avg_edges
74190,44.041,avg_edges
76083,41.4935,avg_edges
74170,44.8649,avg_edges
75141,42.6967,avg_edges
73713,45.0731,avg_edges
74539,44.7167,avg_edges
75759,41.2963,avg_edges
73488,46.013,avg_edges
75569,44.02,avg_edges
74741,45.6977,avg_edges
73991,48.043,avg_edges
73989,45.1952,avg_edges
75119,45.7628,avg_edges
75338,40.8819,avg_edges
73929,43.021,avg_edges
74350,46.7047,avg_edges
73775,45.5495,avg_edges
75108,45.3373,avg_edges
74383,45.8408,avg_edges
73916,43.3453,avg_edges
74565,46.3734,avg_edges
73786,45.3233,avg_edges
73914,45.1722,avg_edges
72453,48.997,avg_edges
73933,46.0901,avg_edges
72374,48.6597,avg_edges
73911,44.4454,avg_edges
74193,43.5966,avg_edges
73812,46.9309,avg_edges
73250,44.5986,avg_edges
73869,45.8178,avg_edges
73666,44.7147,avg_edges
73584,44.2142,avg_edges
74005,45.5365,avg_edges
75338,42.983,avg_edges
74944,44.8388,avg_edges
74027,42.3864,avg_edges
75752,43.017,avg_edges
73269,44.8749,avg_edges
75391,41.1401,avg_edges
73726,45.2292,avg_edges
74703,46.1852,avg_edges
72703,45.014,avg_edges
73564,46.0681,avg_edges
73435,44.5966,avg_edges
72838,47.4835,avg_edges
76382,43.5395,avg_edges
74298,41.1972,avg_edges
76184,41.0921,avg_edges
72968,48.6837,avg_edges
72531,46.8849,avg_edges
73030,45.6557,avg_edges
75251,41.8969,avg_edges
74143,45.6166,avg_edges
75641,43.3353,avg_edges
75499,42.2322,avg_edges
73463,45.5495,avg_edges
72469,48.6637,avg_edges
73236,42.4895,avg_edges
75548,42.4454,avg_edges
74851,42.7618,avg_edges
72601,43.8448,avg_edges
74482,45.9469,avg_edges
73361,43.2492,avg_edges
73455,45.9159,avg_edges
73681,47.9039,avg_edges
72209,47.6937,avg_edges
73584,47.2232,avg_edges
72878,47.7457,avg_edges
73348,45.4314,avg_edges
75013,46.2943,avg_edges
75411,43.6486,avg_edges
73174,44.4585,avg_edges
74596,44.6116,avg_edges
73310,47.0991,avg_edges
74872,45.1251,avg_edges
74393,43.8989,avg_edges
73344,44.8969,avg_edges
72568,47.8298,avg_edges
74110,44.5836,avg_edges
73693,46.7998,avg_edges
74880,43.8298,avg_edges
73317,45.9019,avg_edges
73599,44.8789,avg_edges
73188,47.7548,avg_edges
74038,46.7978,avg_edges
74623,45.6657,avg_edges
75324,41.8108,avg_edges
74936,42.4715,avg_edges
73737,42.6256,avg_edges
76099,43.2643,avg_edges
73076,45.1221,avg_edges
76153,44.6296,avg_edges
74082,44.4575,avg_edges
73624,42.985,avg_edges
73896,43.4084,avg_edges
77675,42.0551,avg_edges
